Run Number,Well,Time - DROP,CP - DROP (psi),TP - DROP (psi),LP - DROP (psi),Liquid Load - DROP (psi),Fluid in Tubing - DROP (bbl),Time - ARRIVING,CP - ARRIVING (psi),TP - ARRIVING (psi),LP - ARRIVING (psi),Lift Pressure - ARRIVING (psi),Lift Factor - ARRIVING,Rise Time (m),Rise Velocity (fpm),Good,Miss,Open Duration (m),Close Duration (m),Gas,GasRate,Fluidrate (bbl/m),Lift Pressure - DROP (psi),UpwardRate (psi/m)
961,Anderson_East_2-35,1/29/2025 5:22,284.0,214.0,206.14,70.0,0.89,1/29/2025 5:16,285.0,234.0,205.6,79.4,1.56,5.966666667,755.698324,1.0,0.0,6.95,0.8,0.11,0.015827338129496403,0.12805755395683452,77.86000000000001,1.92499999999999
960,Anderson_East_2-35,1/29/2025 5:15,,,,,,1/29/2025 5:13,,,,,,,,,,,,,,,,
959,Anderson_East_2-35,1/29/2025 5:12,282.0,206.0,198.71,76.0,0.97,1/29/2025 5:06,282.0,229.0,197.88,84.12,1.59,5.6,805.1785714,1.0,0.0,6.683333333,0.8,0.07,0.01047381546186902,0.14513715711447067,83.28999999999999,1.0375000000000156
958,Anderson_East_2-35,1/29/2025 5:05,281.0,204.0,196.4,77.0,0.98,1/29/2025 5:02,282.0,227.0,195.76,86.24,1.57,1.616666667,2789.072165,1.0,0.0,2.7,0.8,0.09,0.03333333333333333,0.36296296296296293,84.6,2.0500000000000007
957,Anderson_East_2-35,1/29/2025 5:01,281.0,195.0,186.76,86.0,1.1,1/29/2025 4:55,282.0,221.0,186.38,95.62,1.57,5.366666667,840.1863354,1.0,0.0,6.35,0.883333333,0.12,0.01889763779527559,0.17322834645669294,94.24000000000001,1.5622641515329245
956,Anderson_East_2-35,1/29/2025 4:54,286.0,191.0,182.32,95.0,1.21,1/29/2025 4:49,286.0,217.0,182.07,103.93,1.51,4.566666667,987.3722628,1.0,0.0,5.55,0.883333333,0.12,0.021621621621621623,0.218018018018018,103.68,0.28301886803132786
955,Anderson_East_2-35,1/29/2025 4:48,286.0,167.0,158.74,119.0,1.52,1/29/2025 4:40,287.0,196.0,159.44,127.56,1.4,6.483333333,695.4755784,1.0,0.0,8.0,0.8,0.14,0.0175,0.19,127.25999999999999,0.3750000000000142
954,Anderson_East_2-35,1/29/2025 4:39,289.0,157.0,148.55,132.0,1.68,1/29/2025 4:34,289.0,189.0,149.28,139.72,1.4,3.85,1171.168831,1.0,0.0,4.916666667,0.816666667,0.11,0.022372881354415397,0.3416949152310715,140.45,-0.8938775506555476
953,Anderson_East_2-35,1/29/2025 4:33,281.0,140.0,131.17,141.0,1.8,1/29/2025 4:26,283.0,165.0,132.25,150.75,1.28,5.666666667,795.7058824,1.0,0.0,7.016666667,0.883333333,0.12,0.01710213776640845,0.25653206649612675,149.83,1.0415094343552724
952,Anderson_East_2-35,1/29/2025 4:25,286.0,114.0,103.39,172.0,2.19,1/29/2025 4:15,285.0,163.0,105.47,179.53,1.47,7.166666667,629.1627907,1.0,0.0,10.08333333,0.766666667,0.08,0.007933884300143433,0.21719008271642645,182.61,-4.01739130260115
951,Anderson_East_2-35,1/29/2025 4:15,283.0,88.0,77.18,195.0,2.49,1/29/2025 4:05,285.0,121.0,76.29,208.71,1.27,6.333333333,711.9473684,1.0,0.0,9.3,0.833333333,0.12,0.012903225806451611,0.267741935483871,205.82,3.468000001387218
950,Anderson_East_2-35,1/29/2025 4:04,282.0,59.0,46.87,223.0,2.84,1/29/2025 3:52,282.0,106.0,45.11,236.89,1.35,7.6,593.2894737,1.0,0.0,12.08333333,0.783333333,0.1,0.008275862071248514,0.23503448282345776,235.13,2.246808511594375
949,Anderson_East_2-35,1/29/2025 3:52,283.0,62.0,49.12,221.0,2.82,1/29/2025 3:39,283.0,102.0,46.95,236.05,1.3,7.683333333,586.8546638,1.0,0.0,12.06666667,0.85,0.13,0.010773480660007327,0.23370165739400506,233.88,2.552941176470607
948,Anderson_East_2-35,1/29/2025 3:39,283.0,61.0,49.76,222.0,2.83,1/29/2025 3:27,284.0,107.0,46.0,238.0,1.34,7.883333333,571.9661734,1.0,0.0,11.96666667,0.85,0.14,0.011699164342145081,0.2364902506305041,233.24,5.59999999999999
947,Anderson_East_2-35,1/29/2025 3:26,284.0,65.0,51.56,219.0,2.79,1/29/2025 3:14,284.0,109.0,47.54,236.46,1.35,7.866666667,573.1779661,1.0,0.0,11.68333333,0.833333333,0.11,0.009415121258035697,0.23880171190835997,232.44,4.824000001929612
946,Anderson_East_2-35,1/29/2025 3:13,282.0,78.0,66.86,204.0,2.6,1/29/2025 3:02,284.0,129.0,62.73,221.27,1.43,6.683333333,674.6633416,1.0,0.0,10.9,0.85,0.14,0.012844036697247707,0.23853211009174313,215.14,7.2117647058823815
945,Anderson_East_2-35,1/29/2025 3:02,284.0,100.0,89.74,184.0,2.35,1/29/2025 2:50,285.0,130.0,87.65,197.35,1.27,4.816666667,936.1245675,1.0,0.0,11.5,0.766666667,0.13,0.011304347826086957,0.20434782608695654,194.26,4.030434780856337
944,Anderson_East_2-35,1/29/2025 2:49,281.0,121.0,112.55,160.0,2.04,1/29/2025 2:43,282.0,154.0,107.71,174.29,1.36,1.85,2437.297297,1.0,0.0,6.316666667,0.833333333,0.11,0.017414248020189222,0.32295514510169104,168.45,7.008000002803204
943,Anderson_East_2-35,1/29/2025 2:42,281.0,146.0,136.8,135.0,1.72,1/29/2025 2:31,283.0,173.0,135.97,147.03,1.34,4.983333333,904.8160535,1.0,0.0,11.5,0.85,0.12,0.010434782608695651,0.14956521739130435,144.2,3.329411764705897
942,Anderson_East_2-35,1/29/2025 2:30,285.0,128.0,118.01,157.0,2.0,1/29/2025 2:22,284.0,167.0,117.3,166.7,1.42,5.75,784.173913,1.0,0.0,7.366666667,0.833333333,0.14,0.019004524886017896,0.2714932126573985,166.99,-0.34800000013922455
941,Anderson_East_2-35,1/29/2025 2:22,278.0,113.0,104.01,165.0,2.1,1/29/2025 2:13,281.0,139.0,104.91,176.09,1.24,6.933333333,650.3365385,1.0,0.0,8.716666667,0.833333333,0.14,0.01606118546783705,0.24091778201755573,173.99,2.5200000010079933
940,Anderson_East_2-35,1/29/2025 2:12,277.0,98.0,85.89,179.0,2.28,1/29/2025 1:58,276.0,148.0,85.12,190.88,1.49,9.383333333,480.5328597,1.0,0.0,14.03333333,0.85,0.11,0.007838479811838118,0.16247030882719007,191.11,-0.27058823529413906
939,Anderson_East_2-35,1/29/2025 1:57,280.0,83.0,70.95,197.0,2.51,1/29/2025 1:48,282.0,117.0,69.92,212.08,1.29,4.983333333,904.8160535,1.0,0.0,8.8,0.766666667,0.15,0.017045454545454544,0.28522727272727266,209.05,3.9521739113251435
938,Anderson_East_2-35,1/29/2025 1:48,282.0,65.0,49.73,217.0,2.77,1/29/2025 1:34,282.0,126.0,45.4,236.6,1.52,9.783333333,460.8858603,1.0,0.0,13.51666667,0.85,0.12,0.008877928481164506,0.20493218244021402,232.27,5.0941176470588045
937,Anderson_East_2-35,1/29/2025 1:33,281.0,61.0,48.38,220.0,2.81,1/29/2025 1:20,284.0,110.0,49.92,234.08,1.35,5.683333333,793.372434,1.0,0.0,13.28333333,0.85,0.17,0.012797992474980677,0.21154328738056294,232.62,1.7176470588235389
936,Anderson_East_2-35,1/29/2025 1:19,280.0,70.0,59.33,210.0,2.68,1/29/2025 1:08,281.0,114.0,54.14,226.86,1.36,6.65,678.0451128,1.0,0.0,11.3,0.833333333,0.09,0.007964601769911504,0.23716814159292035,220.67000000000002,7.4280000029711974
935,Anderson_East_2-35,1/29/2025 1:07,279.0,97.0,87.55,182.0,2.32,1/29/2025 0:55,280.0,125.0,82.86,197.14,1.27,5.0,901.8,1.0,0.0,12.1,0.866666667,0.17,0.014049586776859505,0.19173553719008263,191.45,6.565384612859465
934,Anderson_East_2-35,1/29/2025 0:54,278.0,118.0,109.45,160.0,2.04,1/29/2025 0:48,279.0,151.0,104.88,174.12,1.36,1.366666667,3299.268293,1.0,0.0,5.766666667,0.833333333,0.14,0.024277456645995524,0.35375722541307764,168.55,6.684000002673592
933,Anderson_East_2-35,1/29/2025 0:47,278.0,143.0,135.45,135.0,1.72,1/29/2025 0:40,279.0,167.0,131.4,147.6,1.32,3.133333333,1439.042553,1.0,0.0,6.95,0.833333333,0.12,0.017266187050359712,0.24748201438848919,142.55,6.06000000242398
932,Anderson_East_2-35,1/29/2025 0:40,275.0,158.0,149.45,117.0,1.49,1/29/2025 0:37,275.0,186.0,145.62,129.38,1.45,2.033333333,2217.540984,1.0,0.0,3.05,0.833333333,0.14,0.0459016393442623,0.48852459016393446,125.55000000000001,4.596000001838381
931,Anderson_East_2-35,1/29/2025 0:36,278.0,167.0,156.82,111.0,1.42,1/29/2025 0:33,278.0,187.0,153.61,124.39,1.37,0.433333333,10405.38462,1.0,0.0,2.716666667,0.833333333,0.16,0.05889570551424592,0.5226993864389325,121.18,3.8520000015407923
930,Anderson_East_2-35,1/29/2025 0:32,276.0,186.0,178.39,90.0,1.15,1/29/2025 0:28,277.0,205.0,173.23,103.77,1.44,3.55,1270.140845,1.0,0.0,4.566666667,0.833333333,0.14,0.030656934304331616,0.2518248174998668,97.61000000000001,7.392000002956779
929,Anderson_East_2-35,1/29/2025 0:27,,,,,,1/29/2025 0:24,,,,,,,,,,,,,,,,
928,Anderson_East_2-35,1/29/2025 0:23,273.0,206.0,198.92,67.0,0.85,1/29/2025 0:18,276.0,221.0,195.84,80.16,1.46,3.9,1156.153846,1.0,0.0,4.983333333,0.766666667,0.12,0.024080267560139146,0.17056856188431896,74.08000000000001,7.93043477916066
927,Anderson_East_2-35,1/29/2025 0:17,,,,,,1/29/2025 0:13,,,,,,,,,,,,,,,,
926,Anderson_East_2-35,1/29/2025 0:12,277.0,215.0,207.43,62.0,0.79,1/29/2025 0:04,278.0,237.0,209.16,68.84,1.68,7.116666667,633.5831382,1.0,0.0,8.166666667,0.85,0.1,0.012244897958683883,0.09673469387360267,69.57,-0.8588235294117527
925,Anderson_East_2-35,1/29/2025 0:03,,,,,,1/29/2025 0:02,,,,,,,,,,,,,,,,
924,Anderson_East_2-35,1/29/2025 0:01,277.0,210.0,202.02,67.0,0.85,1/28/2025 23:54,278.0,231.0,201.12,76.88,1.64,5.883333333,766.4022663,1.0,0.0,6.9,0.766666667,0.08,0.011594202898550725,0.12318840579710144,74.97999999999999,2.47826086848772
923,Anderson_East_2-35,1/28/2025 23:53,,,,,,1/28/2025 23:52,,,,,,,,,,,,,,,,
922,Anderson_East_2-35,1/28/2025 23:51,278.0,196.0,188.38,82.0,1.05,1/28/2025 23:44,279.0,221.0,187.83,91.17,1.57,5.65,798.0530973,1.0,0.0,6.666666667,0.85,0.1,0.01499999999925,0.157499999992125,89.62,1.8235294117647025
921,Anderson_East_2-35,1/28/2025 23:44,,,,,,1/28/2025 23:42,,,,,,,,,,,,,,,,
920,Anderson_East_2-35,1/28/2025 23:41,284.0,185.0,175.96,99.0,1.26,1/28/2025 23:35,284.0,212.0,175.62,108.38,1.51,5.266666667,856.1392405,1.0,0.0,6.283333333,0.85,0.12,0.019098143237087434,0.20053050398941807,108.03999999999999,0.400000000000004
919,Anderson_East_2-35,1/28/2025 23:34,274.0,154.0,145.23,120.0,1.53,1/28/2025 23:22,277.0,174.0,147.21,129.79,1.26,10.75,419.4418605,1.0,0.0,12.18333333,0.85,0.12,0.009849521206525177,0.12558139538319602,128.77,1.1999999999999786
918,Anderson_East_2-35,1/28/2025 23:21,276.0,82.0,65.74,194.0,2.47,1/28/2025 23:08,276.0,146.0,68.75,207.25,1.59,8.8,512.3863636,1.0,0.0,12.7,0.85,0.08,0.006299212598425198,0.19448818897637798,210.26,-3.5411764705882245
917,Anderson_East_2-35,1/28/2025 23:08,279.0,65.0,52.75,214.0,2.73,1/28/2025 22:34,280.0,125.0,50.09,229.91,1.48,8.316666667,542.1643287,1.0,0.0,33.25,0.833333333,0.16,0.00481203007518797,0.08210526315789474,226.25,4.392000001756796
916,Anderson_East_2-35,1/28/2025 22:33,278.0,65.0,53.17,213.0,2.72,1/28/2025 22:21,280.0,99.0,50.11,229.89,1.27,6.733333333,669.6534653,1.0,0.0,12.8,0.85,0.15,0.011718749999999998,0.2125,224.82999999999998,5.952941176470591
915,Anderson_East_2-35,1/28/2025 22:20,279.0,70.0,58.15,209.0,2.67,1/28/2025 22:07,280.0,117.0,53.94,226.06,1.39,8.4,536.7857143,1.0,0.0,12.45,0.766666667,0.12,0.00963855421686747,0.21445783132530122,220.85,6.795652170958423
914,Anderson_East_2-35,1/28/2025 22:07,279.0,68.0,54.57,211.0,2.69,1/28/2025 21:52,280.0,123.0,51.91,228.09,1.45,9.7,464.8453608,1.0,0.0,14.7,0.833333333,0.17,0.011564625850340137,0.18299319727891156,224.43,4.392000001756796
913,Anderson_East_2-35,1/28/2025 21:51,278.0,67.0,54.27,211.0,2.69,1/28/2025 21:37,279.0,116.0,51.72,227.28,1.39,8.8,512.3863636,1.0,0.0,13.9,0.866666667,0.15,0.010791366906474819,0.1935251798561151,223.73,4.096153844578415
912,Anderson_East_2-35,1/28/2025 21:36,277.0,70.0,51.67,207.0,2.64,1/28/2025 21:21,279.0,132.0,48.93,230.07,1.57,10.98333333,410.5311077,1.0,0.0,14.86666667,0.766666667,0.13,0.008744394616873454,0.17757847529650705,225.32999999999998,6.182608692964095
911,Anderson_East_2-35,1/28/2025 21:21,280.0,69.0,55.87,211.0,2.69,1/28/2025 20:29,281.0,118.0,53.3,227.7,1.4,8.95,503.7988827,1.0,0.0,51.46666667,0.85,0.19,0.003691709844320485,0.05226683937485318,224.13,4.199999999999992
910,Anderson_East_2-35,1/28/2025 20:28,283.0,65.0,53.43,218.0,2.78,1/28/2025 20:15,285.0,117.0,51.21,233.79,1.39,8.95,503.7988827,1.0,0.0,13.8,0.85,0.15,0.010869565217391304,0.20144927536231882,229.57,4.9647058823529395
909,Anderson_East_2-35,1/28/2025 20:14,281.0,67.0,52.68,214.0,2.73,1/28/2025 20:00,281.0,118.0,49.4,231.6,1.42,8.45,533.6094675,1.0,0.0,13.88333333,0.85,0.14,0.010084033615866517,0.19663865550939705,228.32,3.858823529411766
908,Anderson_East_2-35,1/28/2025 19:59,281.0,63.0,50.6,218.0,2.78,1/28/2025 19:46,283.0,111.0,47.5,235.5,1.37,8.233333333,547.6518219,1.0,0.0,13.01666667,0.85,0.17,0.013060179254017881,0.2135723430951159,230.4,5.999999999999994
907,Anderson_East_2-35,1/28/2025 19:45,280.0,63.0,50.42,217.0,2.77,1/28/2025 19:31,281.0,118.0,48.75,232.25,1.42,9.183333333,490.9981851,1.0,0.0,13.58333333,0.833333333,0.12,0.008834355830388798,0.20392638041814143,229.57999999999998,3.204000001281619
906,Anderson_East_2-35,1/28/2025 19:31,284.0,64.0,51.02,220.0,2.81,1/28/2025 19:15,285.0,122.0,47.4,237.6,1.46,10.35,435.6521739,1.0,0.0,15.4,0.85,0.13,0.008441558441558441,0.18246753246753247,232.98,5.435294117647064
905,Anderson_East_2-35,1/28/2025 19:14,282.0,70.0,57.89,212.0,2.7,1/28/2025 19:00,283.0,126.0,54.59,228.41,1.45,8.75,515.3142857,1.0,0.0,13.93333333,0.85,0.14,0.010047846892355945,0.19377990435257894,224.11,5.058823529411745
904,Anderson_East_2-35,1/28/2025 19:00,281.0,70.0,57.2,211.0,2.69,1/28/2025 18:47,282.0,113.0,54.15,227.85,1.35,7.85,574.3949045,1.0,0.0,13.1,0.85,0.15,0.011450381679389313,0.20534351145038168,223.8,4.764705882352922
903,Anderson_East_2-35,1/28/2025 18:46,282.0,67.0,55.74,215.0,2.74,1/28/2025 18:33,283.0,110.0,52.7,230.3,1.33,8.033333333,561.2863071,1.0,0.0,12.78333333,0.766666667,0.12,0.009387222948992757,0.21434159066866798,226.26,5.269565215100216
902,Anderson_East_2-35,1/28/2025 18:32,281.0,68.0,54.96,213.0,2.72,1/28/2025 18:19,282.0,117.0,51.79,230.21,1.4,8.166666667,552.122449,1.0,0.0,12.76666667,0.85,0.13,0.010182767621362202,0.2130548302315784,226.04,4.9058823529411955
901,Anderson_East_2-35,1/28/2025 18:19,280.0,69.0,59.1,211.0,2.69,1/28/2025 18:05,281.0,113.0,55.37,225.63,1.34,8.116666667,555.523614,1.0,0.0,13.3,0.833333333,0.17,0.012781954887218045,0.20225563909774436,220.9,5.676000002270388
900,Anderson_East_2-35,1/28/2025 18:04,278.0,64.0,52.04,214.0,2.73,1/28/2025 17:52,280.0,113.0,48.59,231.41,1.39,8.166666667,552.122449,1.0,0.0,12.48333333,0.85,0.16,0.012817089456025924,0.21869158884344234,225.96,6.41176470588234
899,Anderson_East_2-35,1/28/2025 17:51,282.0,63.0,51.01,219.0,2.79,1/28/2025 17:39,282.0,111.0,50.89,231.11,1.35,8.183333333,550.9979633,1.0,0.0,12.26666667,0.833333333,0.15,0.01222826086624232,0.22744565211210718,230.99,0.14400000005760547
898,Anderson_East_2-35,1/28/2025 17:38,280.0,67.0,56.25,213.0,2.72,1/28/2025 17:25,281.0,108.0,52.95,228.05,1.32,8.166666667,552.122449,1.0,0.0,12.88333333,0.866666667,0.14,0.010866752913548968,0.2111254851775228,223.75,4.961538459630191
897,Anderson_East_2-35,1/28/2025 17:24,279.0,70.0,58.71,209.0,2.67,1/28/2025 17:12,280.0,127.0,55.74,224.26,1.47,8.266666667,545.4435484,1.0,0.0,12.63333333,0.8,0.13,0.010290237469733572,0.21134564649375875,220.29,4.962499999999999
896,Anderson_East_2-35,1/28/2025 17:11,278.0,65.0,54.89,213.0,2.72,1/28/2025 16:59,280.0,103.0,52.19,227.81,1.29,6.766666667,666.3546798,1.0,0.0,11.86666667,0.866666667,0.15,0.012640449434651558,0.2292134830816816,223.11,5.423076920991112
895,Anderson_East_2-35,1/28/2025 16:58,277.0,63.0,51.27,214.0,2.73,1/28/2025 16:45,278.0,111.0,47.61,230.39,1.38,8.633333333,522.2779923,1.0,0.0,12.55,0.866666667,0.15,0.011952191235059759,0.21752988047808763,225.73,5.376923074855026
894,Anderson_East_2-35,1/28/2025 16:45,279.0,62.0,50.44,217.0,2.77,1/28/2025 16:32,280.0,106.0,46.42,233.58,1.34,8.25,546.5454545,1.0,0.0,12.41666667,0.866666667,0.16,0.012885906036809154,0.22308724826225845,228.56,5.792307690079894
893,Anderson_East_2-35,1/28/2025 16:31,278.0,65.0,54.84,213.0,2.72,1/28/2025 16:19,279.0,113.0,51.72,227.28,1.37,8.0,563.625,1.0,0.0,12.51666667,0.783333333,0.12,0.009587217041388225,0.2173102529381331,223.16,5.259574470323229
892,Anderson_East_2-35,1/28/2025 16:18,279.0,69.0,58.77,210.0,2.68,1/28/2025 16:06,280.0,110.0,55.49,224.51,1.32,7.15,630.6293706,1.0,0.0,12.2,0.8,0.12,0.009836065573770493,0.219672131147541,220.23,5.350000000000001
891,Anderson_East_2-35,1/28/2025 16:05,277.0,74.0,64.81,203.0,2.59,1/28/2025 15:54,278.0,123.0,62.35,215.65,1.39,6.616666667,681.4609572,1.0,0.0,11.48333333,0.783333333,0.12,0.010449927434092867,0.22554426711917103,212.19,4.417021278475339
890,Anderson_East_2-35,1/28/2025 15:53,277.0,74.0,64.28,203.0,2.59,1/28/2025 15:41,278.0,110.0,61.62,216.38,1.29,6.6,683.1818182,1.0,0.0,12.0,0.866666667,0.13,0.010833333333333334,0.21583333333333332,212.72,4.223076921452659
889,Anderson_East_2-35,1/28/2025 15:40,277.0,72.0,61.88,205.0,2.62,1/28/2025 15:28,278.0,118.0,59.35,218.65,1.37,6.816666667,661.4669927,1.0,0.0,11.6,0.8,0.12,0.010344827586206896,0.22586206896551725,215.12,4.412500000000001
888,Anderson_East_2-35,1/28/2025 15:27,276.0,69.0,55.86,207.0,2.64,1/28/2025 15:16,278.0,122.0,53.03,224.97,1.44,6.516666667,691.9181586,1.0,0.0,11.75,0.866666667,0.14,0.011914893617021277,0.2246808510638298,220.14,5.573076920933446
887,Anderson_East_2-35,1/28/2025 15:15,277.0,71.0,61.37,206.0,2.63,1/28/2025 15:02,279.0,114.0,59.58,219.42,1.33,5.916666667,762.084507,1.0,0.0,12.45,0.833333333,0.14,0.011244979919678717,0.21124497991967872,215.63,4.54800000181919
886,Anderson_East_2-35,1/28/2025 15:02,275.0,74.0,63.26,201.0,2.56,1/28/2025 14:51,276.0,112.0,62.63,213.37,1.3,5.9,764.2372881,1.0,0.0,10.7,0.866666667,0.11,0.010280373831775701,0.23925233644859814,211.74,1.880769230045853
885,Anderson_East_2-35,1/28/2025 14:50,274.0,95.0,86.88,179.0,2.28,1/28/2025 14:39,275.0,130.0,82.97,192.03,1.32,5.65,798.0530973,1.0,0.0,10.55,0.866666667,0.12,0.011374407582938388,0.21611374407582934,187.12,5.665384613205617
884,Anderson_East_2-35,1/28/2025 14:39,276.0,104.0,96.3,172.0,2.19,1/28/2025 14:28,277.0,137.0,93.98,183.02,1.31,5.3,850.754717,1.0,0.0,10.35,0.766666667,0.12,0.011594202898550725,0.21159420289855072,179.7,4.330434780725926
883,Anderson_East_2-35,1/28/2025 14:27,276.0,113.0,106.09,163.0,2.08,1/28/2025 14:18,277.0,146.0,103.72,173.28,1.32,4.5,1002.0,1.0,0.0,9.2,0.866666667,0.13,0.014130434782608697,0.22608695652173916,169.91,3.888461536965982
882,Anderson_East_2-35,1/28/2025 14:17,275.0,122.0,114.15,153.0,1.95,1/28/2025 14:07,276.0,154.0,111.28,164.72,1.35,5.383333333,837.5851393,1.0,0.0,10.43333333,0.8,0.13,0.01246006390174443,0.18690095852616645,160.85,4.837500000000006
881,Anderson_East_2-35,1/28/2025 14:06,275.0,130.0,122.17,145.0,1.85,1/28/2025 13:56,277.0,160.0,120.26,156.74,1.34,4.85,929.6907216,1.0,0.0,10.0,0.85,0.14,0.014000000000000002,0.185,152.82999999999998,4.60000000000003
880,Anderson_East_2-35,1/28/2025 13:55,274.0,130.0,122.12,144.0,1.84,1/28/2025 13:46,275.0,162.0,118.87,156.13,1.38,5.283333333,853.4384858,1.0,0.0,9.8,0.866666667,0.12,0.012244897959183673,0.18775510204081633,151.88,4.903846151960059
879,Anderson_East_2-35,1/28/2025 13:45,274.0,126.0,118.65,148.0,1.89,1/28/2025 13:33,276.0,155.0,117.28,158.72,1.31,5.15,875.5339806,1.0,0.0,11.3,0.866666667,0.13,0.011504424778761062,0.16725663716814157,155.35,3.888461536965982
878,Anderson_East_2-35,1/28/2025 13:32,273.0,125.0,116.12,148.0,1.89,1/28/2025 13:24,274.0,158.0,114.66,159.34,1.37,4.466666667,1009.477612,1.0,0.0,8.283333333,0.866666667,0.13,0.015694164990571195,0.2281690140936889,156.88,2.838461537369832
877,Anderson_East_2-35,1/28/2025 13:23,278.0,132.0,122.27,146.0,1.86,1/28/2025 13:16,277.0,169.0,121.39,155.61,1.44,4.616666667,976.6787004,1.0,0.0,7.316666667,0.85,0.14,0.019134396354481352,0.2542141229952522,155.73000000000002,-0.14117647058824065
876,Anderson_East_2-35,1/28/2025 13:15,272.0,128.0,120.23,144.0,1.84,1/28/2025 13:08,274.0,151.0,117.49,156.51,1.27,5.65,798.0530973,1.0,0.0,7.116666667,0.883333333,0.15,0.021077283371378115,0.25854800935557154,151.76999999999998,5.366037737873986
875,Anderson_East_2-35,1/28/2025 13:07,271.0,78.0,63.83,193.0,2.46,1/28/2025 12:50,272.0,138.0,61.35,210.65,1.57,11.58333333,389.2661871,1.0,0.0,16.86666667,0.783333333,0.11,0.006521739129145901,0.1458498023427174,207.17000000000002,4.442553193379797
874,Anderson_East_2-35,1/28/2025 12:50,279.0,74.0,62.58,205.0,2.62,1/28/2025 12:12,279.0,123.0,58.83,220.17,1.41,7.866666667,573.1779661,1.0,0.0,37.4,0.866666667,0.16,0.0042780748663101605,0.07005347593582888,216.42000000000002,4.3269230752588435
873,Anderson_East_2-35,1/28/2025 12:11,275.0,71.0,58.31,204.0,2.6,1/28/2025 11:58,277.0,128.0,54.81,222.19,1.49,7.65,589.4117647,1.0,0.0,12.75,0.866666667,0.15,0.011764705882352941,0.20392156862745098,216.69,6.346153843713018
872,Anderson_East_2-35,1/28/2025 11:58,273.0,68.0,58.16,205.0,2.62,1/28/2025 11:46,275.0,107.0,55.68,219.32,1.31,5.8,777.4137931,1.0,0.0,11.61666667,0.866666667,0.15,0.01291248206229197,0.22553802002136641,214.84,5.169230767242592
871,Anderson_East_2-35,1/28/2025 11:45,272.0,72.0,57.92,200.0,2.55,1/28/2025 11:33,273.0,129.0,53.75,219.25,1.52,7.916666667,569.5578947,1.0,0.0,11.73333333,0.883333333,0.14,0.011931818185207903,0.21732954551628678,214.07999999999998,5.852830190887878
870,Anderson_East_2-35,1/28/2025 11:33,279.0,79.0,66.37,200.0,2.55,1/28/2025 10:42,280.0,130.0,63.4,216.6,1.44,8.05,560.1242236,1.0,0.0,50.63333333,0.866666667,0.18,0.0035549703754809065,0.05036208031931284,212.63,4.580769229007395
869,Anderson_East_2-35,1/28/2025 10:41,277.0,70.0,58.27,207.0,2.64,1/28/2025 10:28,278.0,116.0,55.83,222.17,1.37,7.1,635.0704225,1.0,0.0,13.08333333,0.883333333,0.16,0.01222929936617307,0.20178343954185565,218.73,3.8943396241110686
868,Anderson_East_2-35,1/28/2025 10:27,278.0,74.0,64.15,204.0,2.6,1/28/2025 10:15,280.0,115.0,61.69,218.31,1.32,6.933333333,650.3365385,1.0,0.0,12.31666667,0.766666667,0.13,0.010554803786047414,0.2110960757209483,213.85,5.817391301818536
867,Anderson_East_2-35,1/28/2025 10:14,278.0,77.0,64.88,201.0,2.56,1/28/2025 10:01,280.0,125.0,64.25,215.75,1.39,7.966666667,565.9832636,1.0,0.0,12.85,0.85,0.14,0.010894941634241246,0.1992217898832685,213.12,3.0941176470588183
866,Anderson_East_2-35,1/28/2025 10:00,280.0,80.0,66.97,200.0,2.55,1/28/2025 9:46,281.0,139.0,64.77,216.23,1.52,8.733333333,516.2977099,1.0,0.0,14.36666667,0.783333333,0.13,0.009048723895812362,0.1774941994947809,213.03,4.085106384717053
865,Anderson_East_2-35,1/28/2025 9:45,281.0,73.0,62.11,208.0,2.65,1/28/2025 9:32,283.0,117.0,60.29,222.71,1.34,7.166666667,629.1627907,1.0,0.0,13.51666667,0.883333333,0.17,0.012577065348316385,0.19605425395904952,218.89,4.324528303518714
864,Anderson_East_2-35,1/28/2025 9:31,279.0,77.0,65.39,202.0,2.58,1/28/2025 9:18,281.0,116.0,62.39,218.61,1.32,7.65,589.4117647,1.0,0.0,12.95,0.85,0.13,0.010038610038610039,0.19922779922779923,213.61,5.882352941176471
863,Anderson_East_2-35,1/28/2025 9:17,283.0,78.0,65.24,205.0,2.62,1/28/2025 9:03,283.0,132.0,64.59,218.41,1.45,8.5,530.4705882,1.0,0.0,13.65,0.783333333,0.13,0.009523809523809525,0.19194139194139195,217.76,0.8297872343956615
862,Anderson_East_2-35,1/28/2025 9:02,282.0,73.0,60.02,209.0,2.67,1/28/2025 8:45,284.0,127.0,58.88,225.12,1.43,8.516666667,529.4324853,1.0,0.0,17.16666667,0.866666667,0.15,0.00873786407597323,0.15553398055232348,221.98,3.6230769216834493
861,Anderson_East_2-35,1/28/2025 8:44,280.0,70.0,56.61,210.0,2.68,1/28/2025 8:30,281.0,126.0,52.56,228.44,1.47,8.7,518.2758621,1.0,0.0,14.06666667,0.866666667,0.13,0.009241706158947463,0.1905213269690708,223.39,5.826923074681966
860,Anderson_East_2-35,1/28/2025 8:30,278.0,68.0,55.67,210.0,2.68,1/28/2025 8:16,279.0,114.0,53.04,225.96,1.37,7.45,605.2348993,1.0,0.0,13.63333333,0.85,0.17,0.0124694376558605,0.1965770171629773,222.32999999999998,4.270588235294146
